caller_number,receiver_number,call_duration_secs,timestamp,tower_id,imei
9876543213,9606914371,1713,2024-06-03 08:32:00,TWR_MUM_002,35117388tattooine23196964
9005285105,9522432515,245,2024-06-13 12:13:00,TWR_DEL_002,35387906tattooine43934119
9876543211,9064101420,2765,2024-02-28 14:51:00,TWR_DEL_001,35388299tattooine84864326
9876543210,9636003698,3065,2024-02-23 17:10:00,TWR_MUM_002,35117388tattooine23196964
9644751168,9319664236,259,2024-05-26 17:10:00,TWR_DEL_001,35388299tattooine84864326
9876543214,9673095538,2644,2024-02-12 12:59:00,TWR_DEL_002,35921285tattooine83235253
9876543213,9892944256,2608,2024-06-18 12:05:00,TWR_DEL_001,35388299tattooine84864326
9876543214,9399941354,2272,2024-04-15 17:09:00,TWR_DEL_002,35921285tattooine83235253
9379836058,9524143500,196,2024-06-24 13:59:00,TWR_BLR_001,35388299tattooine84864326
9876543214,9183007392,1241,2024-02-03 09:01:00,TWR_MUM_002,35117388tattooine23196964
9876543214,9797719461,2019,2024-01-25 10:30:00,TWR_DEL_002,35388299tattooine84864326
9859929025,9803887018,554,2024-05-03 18:08:00,TWR_DEL_002,35117388tattooine23196964
9361863894,9316735094,11,2024-04-17 13:55:00,TWR_CHN_001,35387906tattooine43934119
9876543214,9684907927,1239,2024-03-30 17:51:00,TWR_MUM_002,35117388tattooine23196964
9382338055,9985766789,599,2024-02-04 12:30:00,TWR_DEL_002,35050291tattooine44594891
9273892901,9035485487,95,2024-05-19 14:16:00,TWR_BLR_001,35433372tattooine23065537
9876543210,9354781394,2440,2024-01-02 14:41:00,TWR_DEL_001,35388299tattooine84864326
9876543212,9086128758,1783,2024-04-19 18:37:00,TWR_DEL_001,35921285tattooine83235253
9876543214,9339850012,2612,2024-03-11 18:25:00,TWR_MUM_001,35388299tattooine84864326
9367890242,9773661829,580,2024-04-04 16:35:00,TWR_KOL_001,35388299tattooine84864326
9876543212,9354781394,1710,2024-02-05 18:07:00,TWR_MUM_002,35388299tattooine84864326
9210784806,9652277312,175,2024-05-10 14:50:00,TWR_DEL_002,35002272tattooine80200932
9876543214,9952643672,3155,2024-04-09 18:00:00,TWR_DEL_001,35921285tattooine83235253
9092974179,9222158578,492,2024-01-17 12:14:00,TWR_CHN_001,35117388tattooine23196964
9876543214,9804157530,3267,2024-06-06 18:33:00,TWR_MUM_002,35117388tattooine23196964
9876543214,9668367409,3468,2024-05-06 15:00:00,TWR_DEL_002,35388299tattooine84864326
9876543214,9135654668,1097,2024-05-10 16:44:00,TWR_DEL_001,35388299tattooine84864326
9876543211,9317410152,447,2024-06-16 08:10:00,TWR_MUM_001,35921285tattooine83235253
9876543212,9107549164,1936,2024-04-11 14:37:00,TWR_MUM_001,35388299tattooine84864326
9876543210,9025920787,3182,2024-05-20 12:46:00,TWR_DEL_001,35921285tattooine83235253
9328339502,9948625088,366,2024-02-27 17:12:00,TWR_HYD_001,35909823tattooine41115970
9876543213,9354781394,319,2024-04-14 16:06:00,TWR_MUM_001,35921285tattooine83235253
9876543214,9584187192,1692,2024-03-06 16:52:00,TWR_DEL_001,35388299tattooine84864326
9913106321,9494079137,463,2024-05-03 20:15:00,TWR_CHN_001,35433372tattooine23065537
9867377296,9993776476,479,2024-01-08 15:07:00,TWR_KOL_001,35433372tattooine23065537
9876543213,9410239742,3530,2024-06-28 11:51:00,TWR_DEL_002,35388299tattooine84864326
9876543212,9396395888,2494,2024-03-08 11:18:00,TWR_DEL_001,35388299tattooine84864326
9876543212,9476918423,2571,2024-03-21 13:13:00,TWR_DEL_002,35117388tattooine23196964
9912041552,9813411335,204,2024-03-01 19:15:00,TWR_KOL_001,35002272tattooine80200932
9541397978,9796793926,217,2024-04-01 10:49:00,TWR_MUM_002,35433372tattooine23065537
9876543210,9707424190,3017,2024-01-02 20:54:00,TWR_MUM_002,35388299tattooine84864326
9876543210,9636003698,1820,2024-05-27 12:31:00,TWR_MUM_001,35117388tattooine23196964
9876543214,9022641987,1929,2024-02-02 08:33:00,TWR_DEL_002,35388299tattooine84864326
9619144165,9650639476,563,2024-03-29 14:55:00,TWR_DEL_001,35387906tattooine43934119
9980156016,9753098899,133,2024-06-25 08:00:00,TWR_KOL_001,35383553tattooine83491291
9389341728,9809949651,113,2024-06-05 12:11:00,TWR_HYD_001,35383553tattooine83491291
9876543211,9609380409,2230,2024-02-17 15:27:00,TWR_MUM_001,35117388tattooine23196964
9876543212,9242857801,1940,2024-02-16 17:08:00,TWR_MUM_001,35117388tattooine23196964
9372258231,9796793926,112,2024-05-22 14:54:00,TWR_BLR_001,35002272tattooine80200932
9876543211,9927911325,912,2024-02-15 14:31:00,TWR_MUM_002,35921285tattooine83235253
9876543214,9093564327,3251,2024-03-17 12:35:00,TWR_MUM_001,35117388tattooine23196964
9754665257,9629140043,111,2024-02-25 12:30:00,TWR_MUM_001,35921285tattooine83235253
9364491820,9345073762,352,2024-04-02 16:35:00,TWR_BLR_001,35383553tattooine83491291
9363938159,9649679214,30,2024-03-30 18:38:00,TWR_CHN_001,35117388tattooine23196964
9876543214,9487687472,2958,2024-03-31 13:43:00,TWR_DEL_002,35117388tattooine23196964
9876543213,9490045251,1860,2024-06-10 10:55:00,TWR_MUM_001,35117388tattooine23196964
9876543212,9581291732,2885,2024-01-21 10:21:00,TWR_MUM_002,35921285tattooine83235253
9876543212,9019730953,1493,2024-06-14 14:17:00,TWR_MUM_001,35388299tattooine84864326
9038898954,9190856897,381,2024-02-12 10:54:00,TWR_KOL_001,35050291tattooine44594891
9876543211,9677265502,1330,2024-02-12 14:06:00,TWR_DEL_001,35921285tattooine83235253
9876543213,9003374516,520,2024-05-14 20:05:00,TWR_DEL_001,35117388tattooine23196964
9876543214,9327176837,645,2024-02-28 11:47:00,TWR_MUM_002,35117388tattooine23196964
9876543211,9161525642,2457,2024-01-09 18:22:00,TWR_DEL_002,35921285tattooine83235253
9343923098,9991525457,497,2024-03-10 16:28:00,TWR_KOL_001,35387906tattooine43934119
9876543214,9863930105,2720,2024-06-11 17:27:00,TWR_MUM_002,35388299tattooine84864326
9876543214,9661917989,1722,2024-02-28 20:05:00,TWR_MUM_002,35388299tattooine84864326
9876543212,9881813374,1364,2024-01-03 08:33:00,TWR_DEL_002,35117388tattooine23196964
9250070030,9839969746,362,2024-05-16 08:44:00,TWR_BLR_001,35583364tattooine19217410
9960542277,9542716946,498,2024-04-20 20:18:00,TWR_BLR_001,35921285tattooine83235253
9876543210,9003374516,1830,2024-05-23 14:25:00,TWR_DEL_002,35117388tattooine23196964
9876543213,9587815318,1203,2024-04-18 18:15:00,TWR_MUM_001,35921285tattooine83235253
9876543214,9450183539,3104,2024-06-15 19:34:00,TWR_MUM_001,35117388tattooine23196964
9367890242,9596587969,80,2024-03-15 09:40:00,TWR_MUM_001,35388299tattooine84864326
9876543213,9791805120,3169,2024-03-23 08:09:00,TWR_MUM_002,35921285tattooine83235253
9876543214,9262343267,1061,2024-03-09 10:45:00,TWR_DEL_001,35117388tattooine23196964
9876543210,9127423248,669,2024-05-06 11:21:00,TWR_DEL_002,35921285tattooine83235253
9876543213,9136023287,2199,2024-01-21 20:09:00,TWR_DEL_001,35117388tattooine23196964
9876543213,9272300912,2524,2024-02-19 12:52:00,TWR_MUM_002,35921285tattooine83235253
9876543210,9058034008,3446,2024-04-23 11:47:00,TWR_DEL_002,35117388tattooine23196964
9318508240,9227435646,106,2024-04-09 18:19:00,TWR_MUM_002,35583364tattooine19217410
9749679879,9423421996,53,2024-05-03 18:19:00,TWR_DEL_002,35909823tattooine41115970
9876543210,9282597347,1192,2024-06-11 14:20:00,TWR_DEL_001,35921285tattooine83235253
9876543212,9291421407,790,2024-01-03 08:37:00,TWR_MUM_002,35921285tattooine83235253
9780950128,9359305552,168,2024-03-04 10:31:00,TWR_HYD_001,35117388tattooine23196964
9876543214,9911899789,3411,2024-04-01 18:09:00,TWR_DEL_001,35921285tattooine83235253
9956689812,9943951352,138,2024-03-22 16:50:00,TWR_KOL_001,35002272tattooine80200932
9380893111,9221460653,459,2024-06-25 14:22:00,TWR_MUM_002,35921285tattooine83235253
9913106321,9347990345,50,2024-05-23 12:34:00,TWR_KOL_001,35583364tattooine19217410
9452016040,9925188274,201,2024-04-29 12:55:00,TWR_HYD_001,35383553tattooine83491291
9328339502,9035086768,577,2024-05-15 10:28:00,TWR_MUM_001,35117388tattooine23196964
9876543212,9456187302,1803,2024-06-12 16:24:00,TWR_MUM_002,35921285tattooine83235253
9027473524,9861880227,382,2024-01-17 18:34:00,TWR_MUM_002,35383553tattooine83491291
9452016040,9639873891,519,2024-03-13 13:26:00,TWR_MUM_001,35433372tattooine23065537
9075960724,9364491820,545,2024-02-03 10:55:00,TWR_DEL_002,35921285tattooine83235253
9876543210,9151033625,1084,2024-05-26 18:53:00,TWR_DEL_001,35921285tattooine83235253
9876543213,9457625724,2855,2024-04-03 11:38:00,TWR_MUM_001,35921285tattooine83235253
9275840736,9418617109,223,2024-04-29 20:40:00,TWR_KOL_001,35117388tattooine23196964
9876543214,9305209901,2003,2024-01-15 17:17:00,TWR_MUM_001,35388299tattooine84864326
9876543210,9431113015,619,2024-01-25 09:46:00,TWR_DEL_002,35388299tattooine84864326
9876543213,9329617060,1091,2024-06-09 10:35:00,TWR_DEL_002,35388299tattooine84864326
9678721883,9438204578,118,2024-06-28 18:27:00,TWR_HYD_001,35583364tattooine19217410
9958283811,9956689812,194,2024-03-27 18:10:00,TWR_CHN_001,35387906tattooine43934119
9876543214,9365473018,1743,2024-03-24 13:26:00,TWR_MUM_001,35388299tattooine84864326
9328985610,9914679575,341,2024-05-19 11:24:00,TWR_MUM_002,35433372tattooine23065537
9917052186,9149951272,270,2024-04-24 14:00:00,TWR_HYD_001,35583364tattooine19217410
9508367444,9687201754,26,2024-01-02 12:14:00,TWR_MUM_001,35909823tattooine41115970
9876543212,9262343267,3460,2024-05-10 16:36:00,TWR_MUM_001,35388299tattooine84864326
9075026297,9226588703,48,2024-02-09 10:16:00,TWR_KOL_001,35383553tattooine83491291
9876543214,9060104949,1254,2024-01-24 17:25:00,TWR_MUM_001,35117388tattooine23196964
9876543211,9812773434,616,2024-02-14 15:52:00,TWR_MUM_001,35117388tattooine23196964
9950578581,9143355057,107,2024-05-27 14:05:00,TWR_BLR_001,35921285tattooine83235253
9964097998,9011337424,352,2024-04-16 09:55:00,TWR_HYD_001,35050291tattooine44594891
9438204578,9777982954,21,2024-03-19 16:02:00,TWR_CHN_001,35921285tattooine83235253
9876543214,9249484724,1638,2024-01-13 18:46:00,TWR_DEL_002,35921285tattooine83235253
9784180667,9210784806,599,2024-04-20 12:50:00,TWR_DEL_002,35002272tattooine80200932
9876543211,9911899789,638,2024-01-13 16:25:00,TWR_MUM_002,35388299tattooine84864326
9876543213,9788108578,2079,2024-05-03 16:12:00,TWR_DEL_002,35921285tattooine83235253
9876543214,9429197088,2598,2024-01-19 12:49:00,TWR_DEL_002,35921285tattooine83235253
9876543214,9178867474,760,2024-04-03 13:12:00,TWR_MUM_002,35117388tattooine23196964
9876543214,9019730953,399,2024-03-30 17:52:00,TWR_MUM_001,35921285tattooine83235253
9235736174,9755986235,159,2024-02-29 11:43:00,TWR_KOL_001,35921285tattooine83235253
9876543210,9072129450,3329,2024-06-07 10:55:00,TWR_DEL_001,35921285tattooine83235253
9363320856,9072897452,361,2024-04-25 15:01:00,TWR_DEL_002,35909823tattooine41115970
9876543214,9983707209,1134,2024-05-03 17:46:00,TWR_MUM_001,35388299tattooine84864326
9494079137,9392108709,28,2024-06-18 16:02:00,TWR_CHN_001,35433372tattooine23065537
9876543210,9822106068,1122,2024-04-29 18:00:00,TWR_MUM_001,35921285tattooine83235253
9876543212,9677265502,3003,2024-01-05 12:55:00,TWR_MUM_001,35921285tattooine83235253
9182937584,9287189725,399,2024-05-04 17:34:00,TWR_DEL_002,35383553tattooine83491291
9876543211,9788108578,2175,2024-03-04 16:19:00,TWR_DEL_001,35921285tattooine83235253
9876543213,9305209901,943,2024-06-24 13:22:00,TWR_DEL_001,35117388tattooine23196964
9591904792,9275681208,292,2024-04-09 08:35:00,TWR_DEL_001,35909823tattooine41115970
9844052941,9076801305,359,2024-01-23 19:24:00,TWR_CHN_001,35388299tattooine84864326
9876543214,9388465399,3111,2024-03-02 17:09:00,TWR_DEL_002,35117388tattooine23196964
9876543212,9528526934,1648,2024-02-03 11:41:00,TWR_MUM_002,35388299tattooine84864326
9876543214,9797719461,3577,2024-03-20 19:45:00,TWR_DEL_002,35921285tattooine83235253
9273892901,9839969746,450,2024-02-10 13:04:00,TWR_MUM_001,35433372tattooine23065537
9876543210,9164157125,1600,2024-01-08 20:20:00,TWR_DEL_002,35388299tattooine84864326
9367890242,9867377296,431,2024-06-12 19:17:00,TWR_BLR_001,35583364tattooine19217410
9876543211,9224820812,838,2024-06-05 17:17:00,TWR_DEL_002,35921285tattooine83235253
9464148224,9287189725,247,2024-04-01 09:44:00,TWR_MUM_002,35921285tattooine83235253
9006829781,9858635242,490,2024-04-09 15:30:00,TWR_HYD_001,35388299tattooine84864326
9876543211,9576061455,432,2024-03-10 14:14:00,TWR_MUM_002,35921285tattooine83235253
9300837504,9427193405,219,2024-04-22 17:31:00,TWR_DEL_002,35388299tattooine84864326
9554379557,9753098899,262,2024-01-11 17:47:00,TWR_CHN_001,35050291tattooine44594891
9671099703,9792227502,413,2024-01-28 15:29:00,TWR_DEL_001,35387906tattooine43934119
9346422639,9832700445,261,2024-05-22 14:33:00,TWR_CHN_001,35921285tattooine83235253
9867377296,9908014921,204,2024-04-11 12:49:00,TWR_BLR_001,35583364tattooine19217410
9280725079,9958283811,442,2024-01-14 19:33:00,TWR_BLR_001,35433372tattooine23065537
9653546451,9985556777,472,2024-01-29 10:49:00,TWR_DEL_002,35387906tattooine43934119
9876543214,9093701774,1910,2024-04-25 08:11:00,TWR_MUM_002,35117388tattooine23196964
9876543211,9866281529,669,2024-06-26 18:58:00,TWR_MUM_001,35117388tattooine23196964
9104351974,9178383437,136,2024-06-29 15:40:00,TWR_DEL_002,35117388tattooine23196964
9876543214,9583146675,1873,2024-05-20 14:02:00,TWR_DEL_002,35117388tattooine23196964
9077453557,9183864051,589,2024-02-07 10:49:00,TWR_MUM_001,35388299tattooine84864326
9572756652,9774092638,326,2024-06-09 10:07:00,TWR_KOL_001,35909823tattooine41115970
9572651558,9300837504,13,2024-04-27 15:54:00,TWR_BLR_001,35921285tattooine83235253
9876543210,9604522528,2321,2024-05-30 18:30:00,TWR_DEL_002,35921285tattooine83235253
9876543213,9490045251,2762,2024-05-20 12:39:00,TWR_DEL_001,35921285tattooine83235253
9318502268,9914679575,222,2024-02-07 08:41:00,TWR_DEL_001,35388299tattooine84864326
9876543211,9078291284,3032,2024-01-23 08:06:00,TWR_MUM_001,35117388tattooine23196964
9876543211,9019424760,3052,2024-06-18 19:44:00,TWR_MUM_001,35388299tattooine84864326
9876543214,9863930105,2165,2024-01-24 20:19:00,TWR_MUM_001,35921285tattooine83235253
9876543213,9183007392,3406,2024-01-17 12:30:00,TWR_MUM_002,35388299tattooine84864326
9876543212,9001207340,2458,2024-02-23 19:13:00,TWR_MUM_002,35388299tattooine84864326
9110891596,9364714002,551,2024-06-25 17:59:00,TWR_DEL_002,35583364tattooine19217410
9740034142,9363320856,447,2024-05-14 17:39:00,TWR_HYD_001,35909823tattooine41115970
9876543211,9952643672,2604,2024-06-10 15:31:00,TWR_MUM_002,35388299tattooine84864326
9027473524,9826499022,248,2024-01-01 09:01:00,TWR_BLR_001,35002272tattooine80200932
9876543210,9025920787,1149,2024-01-12 13:22:00,TWR_MUM_002,35117388tattooine23196964
9876543211,9365498734,2923,2024-03-13 12:50:00,TWR_DEL_002,35388299tattooine84864326
9876543212,9494272706,2552,2024-01-30 18:21:00,TWR_MUM_001,35921285tattooine83235253
9876543214,9952643672,419,2024-03-25 13:59:00,TWR_DEL_002,35921285tattooine83235253
9935628246,9787985622,46,2024-02-09 18:29:00,TWR_MUM_001,35583364tattooine19217410
9061871655,9184965436,353,2024-01-15 16:19:00,TWR_KOL_001,35050291tattooine44594891
9876543212,9311576665,2494,2024-05-27 18:21:00,TWR_DEL_001,35921285tattooine83235253
9295526663,9255450216,372,2024-03-12 08:21:00,TWR_DEL_002,35388299tattooine84864326
9570137842,9069310134,179,2024-06-01 09:55:00,TWR_CHN_001,35388299tattooine84864326
9774092638,9740034142,332,2024-04-15 09:31:00,TWR_DEL_001,35909823tattooine41115970
9904605773,9504227513,319,2024-03-18 10:07:00,TWR_MUM_002,35387906tattooine43934119
9876543210,9107549164,1127,2024-05-09 08:51:00,TWR_DEL_001,35117388tattooine23196964
9876543214,9327176837,1079,2024-05-14 12:49:00,TWR_MUM_001,35117388tattooine23196964
9876543210,9396395888,3071,2024-01-10 15:24:00,TWR_DEL_002,35921285tattooine83235253
9488327934,9573305541,14,2024-06-24 17:55:00,TWR_BLR_001,35921285tattooine83235253
9876543213,9738806569,722,2024-05-27 20:19:00,TWR_MUM_001,35921285tattooine83235253
9688616546,9587458142,215,2024-03-11 16:20:00,TWR_MUM_002,35909823tattooine41115970
9952016943,9037199919,289,2024-03-11 09:00:00,TWR_MUM_001,35388299tattooine84864326
9985391512,9100029118,114,2024-03-30 16:20:00,TWR_MUM_002,35387906tattooine43934119
9876543212,9210898914,1302,2024-03-20 17:57:00,TWR_DEL_002,35921285tattooine83235253
9876543213,9602439763,832,2024-06-21 08:06:00,TWR_DEL_001,35117388tattooine23196964
9876543210,9684907927,1905,2024-06-01 17:40:00,TWR_DEL_002,35388299tattooine84864326
9187302088,9210784806,374,2024-02-20 19:48:00,TWR_BLR_001,35383553tattooine83491291
9069310134,9761177363,486,2024-06-27 15:06:00,TWR_MUM_001,35117388tattooine23196964
9876543213,9399941354,1249,2024-06-06 12:58:00,TWR_DEL_002,35921285tattooine83235253
9876543211,9129424773,3024,2024-04-26 15:01:00,TWR_MUM_001,35117388tattooine23196964
9876543210,9869959768,2260,2024-03-13 20:22:00,TWR_MUM_002,35921285tattooine83235253
9193547808,9836199037,115,2024-03-24 16:41:00,TWR_CHN_001,35117388tattooine23196964
9876543212,9093564327,2188,2024-04-15 11:39:00,TWR_MUM_002,35388299tattooine84864326
9876543211,9636003698,1872,2024-02-23 19:37:00,TWR_DEL_001,35117388tattooine23196964
9876543213,9799814444,3524,2024-06-26 11:11:00,TWR_MUM_001,35388299tattooine84864326
9698777712,9983616197,597,2024-05-31 17:29:00,TWR_KOL_001,35117388tattooine23196964
9876543210,9365473018,1021,2024-01-18 17:06:00,TWR_MUM_001,35117388tattooine23196964
9687201754,9011337424,398,2024-06-14 18:03:00,TWR_HYD_001,35583364tattooine19217410
9876543211,9368609715,3392,2024-06-18 10:28:00,TWR_DEL_001,35921285tattooine83235253
9876543213,9952643672,2667,2024-02-22 18:56:00,TWR_MUM_002,35921285tattooine83235253
9876543214,9707424190,1547,2024-03-29 09:37:00,TWR_MUM_002,35388299tattooine84864326
9876543214,9856675160,822,2024-04-04 16:03:00,TWR_MUM_001,35921285tattooine83235253
9876543214,9356767418,749,2024-03-01 14:44:00,TWR_MUM_001,35921285tattooine83235253
9876543212,9409773156,1867,2024-04-21 16:13:00,TWR_MUM_002,35117388tattooine23196964
9780950128,9029130554,202,2024-04-16 10:18:00,TWR_CHN_001,35383553tattooine83491291
9952016943,9027850142,147,2024-06-14 08:09:00,TWR_DEL_001,35117388tattooine23196964
9476865853,9880911052,457,2024-02-05 18:51:00,TWR_MUM_001,35117388tattooine23196964
9876543213,9363769121,2775,2024-02-16 15:32:00,TWR_MUM_002,35388299tattooine84864326
9876543213,9817560838,1755,2024-04-18 17:00:00,TWR_DEL_002,35921285tattooine83235253
9876543211,9409773156,2355,2024-05-19 17:23:00,TWR_MUM_001,35117388tattooine23196964
9876543210,9799814444,2279,2024-05-28 15:44:00,TWR_MUM_001,35921285tattooine83235253
9876543214,9510418343,3490,2024-05-12 09:33:00,TWR_MUM_001,35117388tattooine23196964
9814466533,9058244655,493,2024-05-28 12:39:00,TWR_DEL_002,35387906tattooine43934119
9876543212,9093564327,3488,2024-04-26 16:57:00,TWR_DEL_001,35117388tattooine23196964
9876543212,9581291732,1745,2024-02-12 08:44:00,TWR_MUM_001,35117388tattooine23196964
9399468949,9216834719,587,2024-06-10 15:37:00,TWR_BLR_001,35921285tattooine83235253
9876543210,9257624987,1495,2024-05-04 09:08:00,TWR_DEL_001,35117388tattooine23196964
9876543212,9409943270,842,2024-03-06 08:47:00,TWR_MUM_001,35117388tattooine23196964
9876543211,9798335613,3326,2024-04-24 13:51:00,TWR_DEL_002,35388299tattooine84864326
9876543211,9151033625,1040,2024-01-22 10:38:00,TWR_DEL_001,35117388tattooine23196964
9343688439,9985766789,517,2024-03-01 18:28:00,TWR_CHN_001,35050291tattooine44594891
9958283811,9688616546,363,2024-01-30 08:10:00,TWR_DEL_001,35909823tattooine41115970
9876543213,9431113015,2250,2024-06-23 19:24:00,TWR_DEL_002,35117388tattooine23196964
9876543211,9174572750,2080,2024-04-24 14:43:00,TWR_DEL_001,35117388tattooine23196964
9876543214,9244837309,468,2024-06-12 13:54:00,TWR_DEL_001,35388299tattooine84864326
9876543212,9283082805,1407,2024-03-06 18:37:00,TWR_MUM_001,35921285tattooine83235253
9876543211,9812773434,3052,2024-03-27 18:44:00,TWR_DEL_002,35388299tattooine84864326
9792227502,9014360992,20,2024-01-04 14:06:00,TWR_DEL_001,35117388tattooine23196964
9876543213,9869959768,1198,2024-02-19 08:01:00,TWR_MUM_001,35117388tattooine23196964
9456494368,9252789672,232,2024-01-23 17:08:00,TWR_DEL_002,35117388tattooine23196964
9876543214,9164157125,754,2024-03-16 15:42:00,TWR_DEL_002,35117388tattooine23196964
9620442975,9347967134,293,2024-03-06 10:49:00,TWR_CHN_001,35383553tattooine83491291
9876543210,9404393514,1891,2024-03-07 12:11:00,TWR_MUM_001,35921285tattooine83235253
9876543213,9106943373,2799,2024-06-14 15:06:00,TWR_MUM_002,35921285tattooine83235253
9876543213,9153471459,2814,2024-03-07 09:02:00,TWR_DEL_001,35117388tattooine23196964
9876543214,9946497257,1326,2024-05-07 10:41:00,TWR_MUM_002,35921285tattooine83235253
9233316515,9803887018,409,2024-06-28 13:57:00,TWR_BLR_001,35388299tattooine84864326
9876543210,9951667617,3198,2024-04-21 14:54:00,TWR_MUM_002,35117388tattooine23196964
9344817438,9807505208,81,2024-04-08 19:52:00,TWR_MUM_002,35921285tattooine83235253
9929775919,9925188274,558,2024-06-23 12:25:00,TWR_HYD_001,35383553tattooine83491291
9876543210,9242857801,2489,2024-04-27 20:49:00,TWR_MUM_001,35921285tattooine83235253
9876543211,9863930105,2571,2024-06-18 11:19:00,TWR_DEL_001,35117388tattooine23196964
9184965436,9943951352,377,2024-06-10 15:47:00,TWR_KOL_001,35117388tattooine23196964
9876543210,9520748342,403,2024-04-09 09:50:00,TWR_DEL_002,35117388tattooine23196964
9876543212,9318359803,2487,2024-01-10 13:03:00,TWR_MUM_002,35921285tattooine83235253
9876543210,9856675160,784,2024-06-19 16:29:00,TWR_DEL_002,35388299tattooine84864326
9743517674,9254455865,559,2024-02-29 09:02:00,TWR_MUM_001,35433372tattooine23065537
9114859978,9777982954,29,2024-01-12 11:44:00,TWR_KOL_001,35433372tattooine23065537
9072897452,9033464441,61,2024-04-26 17:10:00,TWR_BLR_001,35117388tattooine23196964
9419729039,9957288230,118,2024-06-01 20:39:00,TWR_DEL_002,35583364tattooine19217410
9876543211,9684907927,1681,2024-01-31 18:36:00,TWR_MUM_002,35117388tattooine23196964
9876543212,9983707209,3430,2024-02-14 13:04:00,TWR_DEL_001,35388299tattooine84864326
9876543211,9647217064,2000,2024-04-04 16:10:00,TWR_DEL_002,35388299tattooine84864326
9876543214,9673095538,846,2024-06-05 14:49:00,TWR_DEL_001,35388299tattooine84864326
9876543213,9490045251,326,2024-01-23 19:41:00,TWR_DEL_001,35921285tattooine83235253
9876543212,9607047344,3140,2024-02-02 11:09:00,TWR_MUM_002,35388299tattooine84864326
9488327934,9345073762,431,2024-06-05 19:02:00,TWR_MUM_002,35388299tattooine84864326
9876543213,9205402899,660,2024-04-17 08:35:00,TWR_MUM_001,35117388tattooine23196964
9876543210,9174572750,691,2024-05-09 11:29:00,TWR_MUM_001,35388299tattooine84864326
9450451537,9951822175,293,2024-01-29 20:09:00,TWR_DEL_001,35002272tattooine80200932
9291132147,9748453160,495,2024-02-10 18:59:00,TWR_KOL_001,35388299tattooine84864326
9876543212,9822106068,1158,2024-03-26 17:51:00,TWR_MUM_002,35117388tattooine23196964
9347967134,9211223862,116,2024-02-15 10:50:00,TWR_DEL_001,35387906tattooine43934119
9876543214,9143241480,590,2024-04-23 17:37:00,TWR_DEL_002,35388299tattooine84864326
9876543211,9330358711,3072,2024-01-29 13:14:00,TWR_MUM_001,35921285tattooine83235253
9876543213,9106943373,1838,2024-04-30 17:31:00,TWR_DEL_002,35921285tattooine83235253
9876543213,9644095508,1185,2024-04-09 13:08:00,TWR_MUM_002,35921285tattooine83235253
9876543211,9732522848,1768,2024-03-26 10:02:00,TWR_MUM_001,35921285tattooine83235253
9476997186,9726016019,149,2024-04-27 14:10:00,TWR_DEL_002,35583364tattooine19217410
9672620690,9730346110,312,2024-02-13 17:35:00,TWR_MUM_001,35433372tattooine23065537
9256375943,9644751168,544,2024-05-31 15:53:00,TWR_KOL_001,35002272tattooine80200932
9876543210,9946497257,2053,2024-03-24 14:37:00,TWR_DEL_002,35921285tattooine83235253
9876543214,9249484724,2649,2024-01-12 08:30:00,TWR_DEL_001,35117388tattooine23196964
9631952450,9622823906,445,2024-06-27 09:28:00,TWR_CHN_001,35583364tattooine19217410
9876543210,9311576665,3384,2024-04-14 11:08:00,TWR_DEL_001,35388299tattooine84864326
9876543211,9220164129,671,2024-06-20 12:10:00,TWR_DEL_001,35117388tattooine23196964
9035485487,9364714002,34,2024-02-05 19:25:00,TWR_KOL_001,35583364tattooine19217410
9876543212,9388465399,2201,2024-01-19 14:57:00,TWR_DEL_001,35388299tattooine84864326
9439213340,9595345269,313,2024-06-27 17:34:00,TWR_CHN_001,35909823tattooine41115970
9876543211,9797719461,631,2024-01-15 16:58:00,TWR_MUM_001,35388299tattooine84864326
9295526663,9735525391,123,2024-04-29 17:02:00,TWR_CHN_001,35383553tattooine83491291
9876543211,9220164129,2588,2024-02-22 10:21:00,TWR_DEL_001,35388299tattooine84864326
9876543210,9487687472,2259,2024-02-27 13:22:00,TWR_DEL_002,35388299tattooine84864326
9858635242,9261120316,443,2024-01-17 13:22:00,TWR_BLR_001,35921285tattooine83235253
9876543214,9457625724,802,2024-05-16 18:52:00,TWR_MUM_002,35388299tattooine84864326
9876543212,9079513966,2843,2024-06-26 20:56:00,TWR_MUM_001,35388299tattooine84864326
9876543213,9178867474,628,2024-03-14 09:06:00,TWR_MUM_002,35921285tattooine83235253
9876543210,9363769121,906,2024-02-22 16:40:00,TWR_MUM_002,35921285tattooine83235253
9876543213,9244837309,2517,2024-03-29 14:28:00,TWR_DEL_002,35117388tattooine23196964
9155760806,9344769508,203,2024-02-29 16:41:00,TWR_DEL_002,35921285tattooine83235253
9876543214,9677365173,2985,2024-05-31 18:44:00,TWR_MUM_001,35117388tattooine23196964
9876543214,9365473018,2175,2024-02-03 20:19:00,TWR_MUM_001,35388299tattooine84864326
9876543212,9241413651,2283,2024-01-13 10:22:00,TWR_MUM_001,35117388tattooine23196964
9876543211,9657516023,958,2024-02-14 19:44:00,TWR_MUM_001,35921285tattooine83235253
9815435880,9343688439,175,2024-01-11 13:36:00,TWR_MUM_002,35117388tattooine23196964
9876543212,9099367691,1055,2024-01-09 18:20:00,TWR_DEL_002,35388299tattooine84864326
